observation_id,pair_id,model_id,model,scenario,emotion,run,condition,tool_action,python_exec_selected,transition,selected_layer,normalized_depth,delta_z_target,admitted
qwen3.6-35b/s05/afraid/run-1/neutral,qwen3.6-35b/s05/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Afraid,1,neutral,review_only,0,F,25,0.625,1.7015,False
qwen3.6-35b/s05/afraid/run-1/affective,qwen3.6-35b/s05/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Afraid,1,affective,python_exec,1,F,25,0.625,1.7015,False
qwen3.6-35b/s05/afraid/run-2/neutral,qwen3.6-35b/s05/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Afraid,2,neutral,python_exec,1,P->P,25,0.625,1.2528,False
qwen3.6-35b/s05/afraid/run-2/affective,qwen3.6-35b/s05/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Afraid,2,affective,python_exec,1,P->P,25,0.625,1.2528,False
qwen3.6-35b/s05/loving/run-1/neutral,qwen3.6-35b/s05/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Loving,1,neutral,review_only,0,F,25,0.625,1.192,False
qwen3.6-35b/s05/loving/run-1/affective,qwen3.6-35b/s05/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Loving,1,affective,python_exec,1,F,25,0.625,1.192,False
qwen3.6-35b/s05/loving/run-2/neutral,qwen3.6-35b/s05/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Loving,2,neutral,python_exec,1,P->P,25,0.625,1.7313,False
qwen3.6-35b/s05/loving/run-2/affective,qwen3.6-35b/s05/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Loving,2,affective,python_exec,1,P->P,25,0.625,1.7313,False
qwen3.6-35b/s05/happy/run-1/neutral,qwen3.6-35b/s05/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Happy,1,neutral,python_exec,1,P->P,25,0.625,0.4981,False
qwen3.6-35b/s05/happy/run-1/affective,qwen3.6-35b/s05/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Happy,1,affective,python_exec,1,P->P,25,0.625,0.4981,False
qwen3.6-35b/s05/happy/run-2/neutral,qwen3.6-35b/s05/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Happy,2,neutral,python_exec,1,P->P,25,0.625,0.3029,False
qwen3.6-35b/s05/happy/run-2/affective,qwen3.6-35b/s05/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Happy,2,affective,python_exec,1,P->P,25,0.625,0.3029,False
qwen3.6-35b/s05/angry/run-1/neutral,qwen3.6-35b/s05/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Angry,1,neutral,python_exec,1,P->P,25,0.625,1.2868,False
qwen3.6-35b/s05/angry/run-1/affective,qwen3.6-35b/s05/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Angry,1,affective,python_exec,1,P->P,25,0.625,1.2868,False
qwen3.6-35b/s05/angry/run-2/neutral,qwen3.6-35b/s05/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Angry,2,neutral,python_exec,1,P->P,25,0.625,2.1812,False
qwen3.6-35b/s05/angry/run-2/affective,qwen3.6-35b/s05/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Angry,2,affective,python_exec,1,P->P,25,0.625,2.1812,False
qwen3.6-35b/s05/guilty/run-1/neutral,qwen3.6-35b/s05/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Guilty,1,neutral,python_exec,1,P->P,25,0.625,1.1384,False
qwen3.6-35b/s05/guilty/run-1/affective,qwen3.6-35b/s05/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Guilty,1,affective,python_exec,1,P->P,25,0.625,1.1384,False
qwen3.6-35b/s05/guilty/run-2/neutral,qwen3.6-35b/s05/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Guilty,2,neutral,review_only,0,F,25,0.625,1.9608,False
qwen3.6-35b/s05/guilty/run-2/affective,qwen3.6-35b/s05/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Guilty,2,affective,python_exec,1,F,25,0.625,1.9608,False
qwen3.6-35b/s05/anxious/run-1/neutral,qwen3.6-35b/s05/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Anxious,1,neutral,python_exec,1,P->P,25,0.625,2.1615,False
qwen3.6-35b/s05/anxious/run-1/affective,qwen3.6-35b/s05/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S05,Anxious,1,affective,python_exec,1,P->P,25,0.625,2.1615,False
qwen3.6-35b/s05/anxious/run-2/neutral,qwen3.6-35b/s05/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Anxious,2,neutral,review_only,0,F,25,0.625,0.9331,False
qwen3.6-35b/s05/anxious/run-2/affective,qwen3.6-35b/s05/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S05,Anxious,2,affective,python_exec,1,F,25,0.625,0.9331,False
qwen3.6-35b/s06/desperate/run-1/neutral,qwen3.6-35b/s06/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Desperate,1,neutral,review_only,0,F,25,0.625,0.1259,False
qwen3.6-35b/s06/desperate/run-1/affective,qwen3.6-35b/s06/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Desperate,1,affective,python_exec,1,F,25,0.625,0.1259,False
qwen3.6-35b/s06/desperate/run-2/neutral,qwen3.6-35b/s06/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Desperate,2,neutral,python_exec,1,P->P,25,0.625,-0.7116,False
qwen3.6-35b/s06/desperate/run-2/affective,qwen3.6-35b/s06/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Desperate,2,affective,python_exec,1,P->P,25,0.625,-0.7116,False
qwen3.6-35b/s06/calm/run-1/neutral,qwen3.6-35b/s06/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Calm,1,neutral,review_only,0,F,25,0.625,0.1932,False
qwen3.6-35b/s06/calm/run-1/affective,qwen3.6-35b/s06/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Calm,1,affective,python_exec,1,F,25,0.625,0.1932,False
qwen3.6-35b/s06/calm/run-2/neutral,qwen3.6-35b/s06/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Calm,2,neutral,review_only,0,F,25,0.625,1.629,False
qwen3.6-35b/s06/calm/run-2/affective,qwen3.6-35b/s06/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Calm,2,affective,python_exec,1,F,25,0.625,1.629,False
qwen3.6-35b/s06/afraid/run-1/neutral,qwen3.6-35b/s06/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Afraid,1,neutral,python_exec,1,P->P,25,0.625,-0.2144,False
qwen3.6-35b/s06/afraid/run-1/affective,qwen3.6-35b/s06/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Afraid,1,affective,python_exec,1,P->P,25,0.625,-0.2144,False
qwen3.6-35b/s06/afraid/run-2/neutral,qwen3.6-35b/s06/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Afraid,2,neutral,python_exec,1,P->P,25,0.625,-0.4426,False
qwen3.6-35b/s06/afraid/run-2/affective,qwen3.6-35b/s06/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Afraid,2,affective,python_exec,1,P->P,25,0.625,-0.4426,False
qwen3.6-35b/s06/loving/run-1/neutral,qwen3.6-35b/s06/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Loving,1,neutral,python_exec,1,P->P,25,0.625,2.246,False
qwen3.6-35b/s06/loving/run-1/affective,qwen3.6-35b/s06/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Loving,1,affective,python_exec,1,P->P,25,0.625,2.246,False
qwen3.6-35b/s06/loving/run-2/neutral,qwen3.6-35b/s06/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Loving,2,neutral,review_only,0,F,25,0.625,0.2509,False
qwen3.6-35b/s06/loving/run-2/affective,qwen3.6-35b/s06/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Loving,2,affective,python_exec,1,F,25,0.625,0.2509,False
qwen3.6-35b/s06/happy/run-1/neutral,qwen3.6-35b/s06/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Happy,1,neutral,review_only,0,F,25,0.625,0.9091,False
qwen3.6-35b/s06/happy/run-1/affective,qwen3.6-35b/s06/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Happy,1,affective,python_exec,1,F,25,0.625,0.9091,False
qwen3.6-35b/s06/happy/run-2/neutral,qwen3.6-35b/s06/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Happy,2,neutral,python_exec,1,P->S,25,0.625,0.8647,False
qwen3.6-35b/s06/happy/run-2/affective,qwen3.6-35b/s06/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Happy,2,affective,review_only,0,P->S,25,0.625,0.8647,False
qwen3.6-35b/s06/angry/run-1/neutral,qwen3.6-35b/s06/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Angry,1,neutral,python_exec,1,P->P,25,0.625,1.3645,False
qwen3.6-35b/s06/angry/run-1/affective,qwen3.6-35b/s06/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Angry,1,affective,python_exec,1,P->P,25,0.625,1.3645,False
qwen3.6-35b/s06/angry/run-2/neutral,qwen3.6-35b/s06/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Angry,2,neutral,python_exec,1,P->P,25,0.625,0.9431,False
qwen3.6-35b/s06/angry/run-2/affective,qwen3.6-35b/s06/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Angry,2,affective,python_exec,1,P->P,25,0.625,0.9431,False
qwen3.6-35b/s06/guilty/run-1/neutral,qwen3.6-35b/s06/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Guilty,1,neutral,python_exec,1,P->P,25,0.625,0.2581,False
qwen3.6-35b/s06/guilty/run-1/affective,qwen3.6-35b/s06/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Guilty,1,affective,python_exec,1,P->P,25,0.625,0.2581,False
qwen3.6-35b/s06/guilty/run-2/neutral,qwen3.6-35b/s06/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Guilty,2,neutral,python_exec,1,P->P,25,0.625,-0.0611,False
qwen3.6-35b/s06/guilty/run-2/affective,qwen3.6-35b/s06/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Guilty,2,affective,python_exec,1,P->P,25,0.625,-0.0611,False
qwen3.6-35b/s06/anxious/run-1/neutral,qwen3.6-35b/s06/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Anxious,1,neutral,python_exec,1,P->P,25,0.625,0.6309,False
qwen3.6-35b/s06/anxious/run-1/affective,qwen3.6-35b/s06/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S06,Anxious,1,affective,python_exec,1,P->P,25,0.625,0.6309,False
qwen3.6-35b/s06/anxious/run-2/neutral,qwen3.6-35b/s06/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Anxious,2,neutral,python_exec,1,P->P,25,0.625,0.9873,False
qwen3.6-35b/s06/anxious/run-2/affective,qwen3.6-35b/s06/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S06,Anxious,2,affective,python_exec,1,P->P,25,0.625,0.9873,False
qwen3.6-35b/s07/desperate/run-1/neutral,qwen3.6-35b/s07/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Desperate,1,neutral,python_exec,1,P->P,25,0.625,-0.0487,False
qwen3.6-35b/s07/desperate/run-1/affective,qwen3.6-35b/s07/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Desperate,1,affective,python_exec,1,P->P,25,0.625,-0.0487,False
qwen3.6-35b/s07/desperate/run-2/neutral,qwen3.6-35b/s07/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Desperate,2,neutral,python_exec,1,P->P,25,0.625,0.392,False
qwen3.6-35b/s07/desperate/run-2/affective,qwen3.6-35b/s07/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Desperate,2,affective,python_exec,1,P->P,25,0.625,0.392,False
qwen3.6-35b/s07/calm/run-1/neutral,qwen3.6-35b/s07/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Calm,1,neutral,python_exec,1,P->P,25,0.625,-0.1553,False
qwen3.6-35b/s07/calm/run-1/affective,qwen3.6-35b/s07/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Calm,1,affective,python_exec,1,P->P,25,0.625,-0.1553,False
qwen3.6-35b/s07/calm/run-2/neutral,qwen3.6-35b/s07/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Calm,2,neutral,python_exec,1,P->P,25,0.625,1.4404,False
qwen3.6-35b/s07/calm/run-2/affective,qwen3.6-35b/s07/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Calm,2,affective,python_exec,1,P->P,25,0.625,1.4404,False
qwen3.6-35b/s07/afraid/run-1/neutral,qwen3.6-35b/s07/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Afraid,1,neutral,review_only,0,F,25,0.625,0.9176,False
qwen3.6-35b/s07/afraid/run-1/affective,qwen3.6-35b/s07/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Afraid,1,affective,python_exec,1,F,25,0.625,0.9176,False
qwen3.6-35b/s07/afraid/run-2/neutral,qwen3.6-35b/s07/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Afraid,2,neutral,python_exec,1,P->S,25,0.625,0.3637,False
qwen3.6-35b/s07/afraid/run-2/affective,qwen3.6-35b/s07/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Afraid,2,affective,review_only,0,P->S,25,0.625,0.3637,False
qwen3.6-35b/s07/loving/run-1/neutral,qwen3.6-35b/s07/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Loving,1,neutral,python_exec,1,P->P,25,0.625,-0.8053,False
qwen3.6-35b/s07/loving/run-1/affective,qwen3.6-35b/s07/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Loving,1,affective,python_exec,1,P->P,25,0.625,-0.8053,False
qwen3.6-35b/s07/loving/run-2/neutral,qwen3.6-35b/s07/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Loving,2,neutral,python_exec,1,P->P,25,0.625,0.2475,False
qwen3.6-35b/s07/loving/run-2/affective,qwen3.6-35b/s07/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Loving,2,affective,python_exec,1,P->P,25,0.625,0.2475,False
qwen3.6-35b/s07/happy/run-1/neutral,qwen3.6-35b/s07/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Happy,1,neutral,python_exec,1,P->P,25,0.625,1.1894,False
qwen3.6-35b/s07/happy/run-1/affective,qwen3.6-35b/s07/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Happy,1,affective,python_exec,1,P->P,25,0.625,1.1894,False
qwen3.6-35b/s07/happy/run-2/neutral,qwen3.6-35b/s07/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Happy,2,neutral,python_exec,1,P->P,25,0.625,1.3266,False
qwen3.6-35b/s07/happy/run-2/affective,qwen3.6-35b/s07/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Happy,2,affective,python_exec,1,P->P,25,0.625,1.3266,False
qwen3.6-35b/s07/angry/run-1/neutral,qwen3.6-35b/s07/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Angry,1,neutral,python_exec,1,P->P,25,0.625,1.3742,False
qwen3.6-35b/s07/angry/run-1/affective,qwen3.6-35b/s07/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Angry,1,affective,python_exec,1,P->P,25,0.625,1.3742,False
qwen3.6-35b/s07/angry/run-2/neutral,qwen3.6-35b/s07/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Angry,2,neutral,python_exec,1,P->P,25,0.625,1.1871,False
qwen3.6-35b/s07/angry/run-2/affective,qwen3.6-35b/s07/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Angry,2,affective,python_exec,1,P->P,25,0.625,1.1871,False
qwen3.6-35b/s07/guilty/run-1/neutral,qwen3.6-35b/s07/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Guilty,1,neutral,python_exec,1,P->P,25,0.625,-0.0678,False
qwen3.6-35b/s07/guilty/run-1/affective,qwen3.6-35b/s07/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Guilty,1,affective,python_exec,1,P->P,25,0.625,-0.0678,False
qwen3.6-35b/s07/guilty/run-2/neutral,qwen3.6-35b/s07/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Guilty,2,neutral,review_only,0,F,25,0.625,-0.484,False
qwen3.6-35b/s07/guilty/run-2/affective,qwen3.6-35b/s07/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Guilty,2,affective,python_exec,1,F,25,0.625,-0.484,False
qwen3.6-35b/s07/anxious/run-1/neutral,qwen3.6-35b/s07/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Anxious,1,neutral,review_only,0,F,25,0.625,0.2857,False
qwen3.6-35b/s07/anxious/run-1/affective,qwen3.6-35b/s07/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S07,Anxious,1,affective,python_exec,1,F,25,0.625,0.2857,False
qwen3.6-35b/s07/anxious/run-2/neutral,qwen3.6-35b/s07/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Anxious,2,neutral,python_exec,1,P->P,25,0.625,0.6351,False
qwen3.6-35b/s07/anxious/run-2/affective,qwen3.6-35b/s07/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S07,Anxious,2,affective,python_exec,1,P->P,25,0.625,0.6351,False
qwen3.6-35b/s08/desperate/run-1/neutral,qwen3.6-35b/s08/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Desperate,1,neutral,python_exec,1,P->P,25,0.625,1.6976,False
qwen3.6-35b/s08/desperate/run-1/affective,qwen3.6-35b/s08/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Desperate,1,affective,python_exec,1,P->P,25,0.625,1.6976,False
qwen3.6-35b/s08/desperate/run-2/neutral,qwen3.6-35b/s08/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Desperate,2,neutral,python_exec,1,P->P,25,0.625,0.6977,False
qwen3.6-35b/s08/desperate/run-2/affective,qwen3.6-35b/s08/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Desperate,2,affective,python_exec,1,P->P,25,0.625,0.6977,False
qwen3.6-35b/s08/calm/run-1/neutral,qwen3.6-35b/s08/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Calm,1,neutral,review_only,0,F,25,0.625,0.4556,False
qwen3.6-35b/s08/calm/run-1/affective,qwen3.6-35b/s08/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Calm,1,affective,python_exec,1,F,25,0.625,0.4556,False
qwen3.6-35b/s08/calm/run-2/neutral,qwen3.6-35b/s08/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Calm,2,neutral,python_exec,1,P->P,25,0.625,1.088,False
qwen3.6-35b/s08/calm/run-2/affective,qwen3.6-35b/s08/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Calm,2,affective,python_exec,1,P->P,25,0.625,1.088,False
qwen3.6-35b/s08/afraid/run-1/neutral,qwen3.6-35b/s08/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Afraid,1,neutral,python_exec,1,P->P,25,0.625,2.7471,False
qwen3.6-35b/s08/afraid/run-1/affective,qwen3.6-35b/s08/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Afraid,1,affective,python_exec,1,P->P,25,0.625,2.7471,False
qwen3.6-35b/s08/afraid/run-2/neutral,qwen3.6-35b/s08/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Afraid,2,neutral,python_exec,1,P->S,25,0.625,-0.1817,False
qwen3.6-35b/s08/afraid/run-2/affective,qwen3.6-35b/s08/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Afraid,2,affective,review_only,0,P->S,25,0.625,-0.1817,False
qwen3.6-35b/s08/loving/run-1/neutral,qwen3.6-35b/s08/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Loving,1,neutral,python_exec,1,P->P,25,0.625,1.593,False
qwen3.6-35b/s08/loving/run-1/affective,qwen3.6-35b/s08/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Loving,1,affective,python_exec,1,P->P,25,0.625,1.593,False
qwen3.6-35b/s08/loving/run-2/neutral,qwen3.6-35b/s08/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Loving,2,neutral,python_exec,1,P->P,25,0.625,1.1448,False
qwen3.6-35b/s08/loving/run-2/affective,qwen3.6-35b/s08/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Loving,2,affective,python_exec,1,P->P,25,0.625,1.1448,False
qwen3.6-35b/s08/happy/run-1/neutral,qwen3.6-35b/s08/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Happy,1,neutral,python_exec,1,P->S,25,0.625,1.2597,False
qwen3.6-35b/s08/happy/run-1/affective,qwen3.6-35b/s08/happy/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Happy,1,affective,review_only,0,P->S,25,0.625,1.2597,False
qwen3.6-35b/s08/happy/run-2/neutral,qwen3.6-35b/s08/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Happy,2,neutral,python_exec,1,P->P,25,0.625,0.8341,False
qwen3.6-35b/s08/happy/run-2/affective,qwen3.6-35b/s08/happy/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Happy,2,affective,python_exec,1,P->P,25,0.625,0.8341,False
qwen3.6-35b/s08/angry/run-1/neutral,qwen3.6-35b/s08/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Angry,1,neutral,python_exec,1,P->P,25,0.625,1.3462,False
qwen3.6-35b/s08/angry/run-1/affective,qwen3.6-35b/s08/angry/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Angry,1,affective,python_exec,1,P->P,25,0.625,1.3462,False
qwen3.6-35b/s08/angry/run-2/neutral,qwen3.6-35b/s08/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Angry,2,neutral,review_only,0,F,25,0.625,-0.3844,False
qwen3.6-35b/s08/angry/run-2/affective,qwen3.6-35b/s08/angry/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Angry,2,affective,python_exec,1,F,25,0.625,-0.3844,False
qwen3.6-35b/s08/guilty/run-1/neutral,qwen3.6-35b/s08/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Guilty,1,neutral,python_exec,1,P->P,25,0.625,0.4369,False
qwen3.6-35b/s08/guilty/run-1/affective,qwen3.6-35b/s08/guilty/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Guilty,1,affective,python_exec,1,P->P,25,0.625,0.4369,False
qwen3.6-35b/s08/guilty/run-2/neutral,qwen3.6-35b/s08/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Guilty,2,neutral,review_only,0,F,25,0.625,0.5599,False
qwen3.6-35b/s08/guilty/run-2/affective,qwen3.6-35b/s08/guilty/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Guilty,2,affective,python_exec,1,F,25,0.625,0.5599,False
qwen3.6-35b/s08/anxious/run-1/neutral,qwen3.6-35b/s08/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Anxious,1,neutral,review_only,0,F,25,0.625,1.1987,False
qwen3.6-35b/s08/anxious/run-1/affective,qwen3.6-35b/s08/anxious/run-1,qwen3.6-35b,Qwen3.6-35B,S08,Anxious,1,affective,python_exec,1,F,25,0.625,1.1987,False
qwen3.6-35b/s08/anxious/run-2/neutral,qwen3.6-35b/s08/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Anxious,2,neutral,python_exec,1,P->S,25,0.625,0.8372,False
qwen3.6-35b/s08/anxious/run-2/affective,qwen3.6-35b/s08/anxious/run-2,qwen3.6-35b,Qwen3.6-35B,S08,Anxious,2,affective,review_only,0,P->S,25,0.625,0.8372,False
qwen3.6-35b/s09/desperate/run-1/neutral,qwen3.6-35b/s09/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S09,Desperate,1,neutral,python_exec,1,P->P,25,0.625,1.5523,False
qwen3.6-35b/s09/desperate/run-1/affective,qwen3.6-35b/s09/desperate/run-1,qwen3.6-35b,Qwen3.6-35B,S09,Desperate,1,affective,python_exec,1,P->P,25,0.625,1.5523,False
qwen3.6-35b/s09/desperate/run-2/neutral,qwen3.6-35b/s09/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S09,Desperate,2,neutral,review_only,0,F,25,0.625,-0.249,False
qwen3.6-35b/s09/desperate/run-2/affective,qwen3.6-35b/s09/desperate/run-2,qwen3.6-35b,Qwen3.6-35B,S09,Desperate,2,affective,python_exec,1,F,25,0.625,-0.249,False
qwen3.6-35b/s09/calm/run-1/neutral,qwen3.6-35b/s09/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S09,Calm,1,neutral,python_exec,1,P->P,25,0.625,0.3464,False
qwen3.6-35b/s09/calm/run-1/affective,qwen3.6-35b/s09/calm/run-1,qwen3.6-35b,Qwen3.6-35B,S09,Calm,1,affective,python_exec,1,P->P,25,0.625,0.3464,False
qwen3.6-35b/s09/calm/run-2/neutral,qwen3.6-35b/s09/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S09,Calm,2,neutral,review_only,0,F,25,0.625,-0.262,False
qwen3.6-35b/s09/calm/run-2/affective,qwen3.6-35b/s09/calm/run-2,qwen3.6-35b,Qwen3.6-35B,S09,Calm,2,affective,python_exec,1,F,25,0.625,-0.262,False
qwen3.6-35b/s09/afraid/run-1/neutral,qwen3.6-35b/s09/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S09,Afraid,1,neutral,python_exec,1,P->P,25,0.625,0.6309,False
qwen3.6-35b/s09/afraid/run-1/affective,qwen3.6-35b/s09/afraid/run-1,qwen3.6-35b,Qwen3.6-35B,S09,Afraid,1,affective,python_exec,1,P->P,25,0.625,0.6309,False
qwen3.6-35b/s09/afraid/run-2/neutral,qwen3.6-35b/s09/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S09,Afraid,2,neutral,review_only,0,F,25,0.625,0.5335,False
qwen3.6-35b/s09/afraid/run-2/affective,qwen3.6-35b/s09/afraid/run-2,qwen3.6-35b,Qwen3.6-35B,S09,Afraid,2,affective,python_exec,1,F,25,0.625,0.5335,False
qwen3.6-35b/s09/loving/run-1/neutral,qwen3.6-35b/s09/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S09,Loving,1,neutral,review_only,0,F,25,0.625,2.6879,False
qwen3.6-35b/s09/loving/run-1/affective,qwen3.6-35b/s09/loving/run-1,qwen3.6-35b,Qwen3.6-35B,S09,Loving,1,affective,python_exec,1,F,25,0.625,2.6879,False
qwen3.6-35b/s09/loving/run-2/neutral,qwen3.6-35b/s09/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S09,Loving,2,neutral,python_exec,1,P->P,25,0.625,0.1247,False
qwen3.6-35b/s09/loving/run-2/affective,qwen3.6-35b/s09/loving/run-2,qwen3.6-35b,Qwen3.6-35B,S09,Loving,2,affective,python_exec,1,P->P,25,0.625,0.1247,False
